0,1,2,3,4,5,6,7,8
0.5664483844313096,0.4601875795237837,0.6959994609570486,0.8156686306809248,0.8980899488351314,8.011099333405266,14.461302552875605,6.9150677672606875,2.316089210636402
0.5438605119091087,0.46046992165247924,0.6760219708074314,0.8447752595851616,0.9192220441042253,20.5364700909547,8.55632471332107,5.4102400018666925,1.7490944510734057
0.5888638374642171,0.44274008741513077,0.6977414822552429,0.8040793969289979,0.9527400956560726,7.198007694028686,12.571926379133172,2.420613945520781,2.335838664873265
0.5062157628491426,0.45205926405694735,0.6573743394948919,0.7684861797829574,0.8361909275691666,33.30751887847976,11.440274510814243,2.681682534201221,2.443411458836358
0.565705480466435,0.4620600492491646,0.6912627362133373,0.8228140794571208,0.9080920580184801,6.712813103398647,12.935259415010485,4.573049449514896,1.3563511605158316
0.6579883487989613,0.5034820822925417,0.7830750941075566,0.9188758576135218,1.0233610476136699,9.012819892944892,5.125192303124365,6.460605529124475,1.639194361394469
0.5362305983049898,0.46278440027614737,0.8280657282359175,0.8074910477013841,0.8907817835816584,8.249999334243945,7.027505917761304,2.635016442822519,1.4088935041042645
0.496392408309736,0.45205027555580923,0.6535061293270007,0.8126852750088289,0.8088003840972309,0.8810066676380525,29.7383964668336,3.203459023465091,1.9823731211792
0.3955612877631269,0.37257454306028415,0.5461186857874387,0.6315199634358092,0.6873014060873802,5.050080261051226,3.646422153483338,5.947557266162086,1.2180531513844277
0.38818239836867374,0.3473192888295311,0.5102782311653877,0.64519213052982,0.6941081301290887,0.6976471165201713,13.087736532537594,3.1559411147016463,1.365499899566431
0.6925246848542765,0.532570713613855,0.8095906754571671,0.9937122513246195,6.261679701173309,23.73258454577518,15.801949787878565,3.429207191550316,2.0941177257258494
0.5080481240895189,0.4415354318119789,0.6625053360694597,0.9573743572964772,0.8395318763336991,0.8056351683609013,3.825836559404008,5.867117799317641,1.1897961299831332
0.43478411158004715,0.3943126281484298,0.5730516531764505,0.684515587517801,0.7880789661758613,5.4731686842993135,7.385713620631998,3.1911225635786513,2.043405344332602
0.48249625275059627,0.4174058262433704,0.6213822926325826,0.7185776330993233,0.8458024783081294,0.8379689050368145,10.123732492386884,10.258377265168956,2.620464437539043
0.5522882150986643,0.47378208249934145,0.6996354170555861,0.865016490318892,0.9122370590516587,0.8627670106672864,7.716491157728534,6.728983991571739,1.5794256581784893
0.3979573270666168,0.36371302096517627,0.5261189604710474,0.6054546301771627,0.6675743782024874,0.704694856837598,3.7918428140625173,5.189525869403706,2.040474684611618
0.38415477519361635,0.3711785773764943,0.5353874221639722,0.6219166263999303,0.7114125395677994,0.7032263029424068,0.6447178555110715,6.428375272111772,2.071273589114958
0.5155099302457324,0.4378638402027144,0.6586174793901902,0.7527664506651868,0.8798190814884699,5.166144137757474,29.85163192544079,4.8965630664216,1.031466521320142
0.5607699193100476,0.4560004202318802,0.6935188752115908,0.8217230939962651,0.9938395285263094,0.8582133119289904,0.9174150529407462,6.368720852820037,1.9744452564984605
0.38333698281363615,0.34945887380779,0.513117623362605,0.6189990744439572,0.6833942400524609,25.012919015428288,8.675447139987574,4.487431671780738,2.3995521291360054
0.5911151075548243,0.4674317410255229,0.7145753458926515,0.9800110416136669,0.8851828425126947,0.9268932782019822,10.32142228163099,5.375961434919495,3.4134781342876903
0.7486051112755462,0.5903329026983254,0.8657584702692267,1.04455035447333,1.1325908880994142,7.376398269023407,16.50108559039402,4.817249497926735,2.036054373430409
0.3905724665613719,0.34047445681053357,0.5144185456531358,0.5824151682577884,0.6829681337832797,29.272324398592076,26.091562229418503,2.3211809652891486,1.3035469839207234
0.37887407396170253,0.3436075438961446,0.503194993955138,0.6251749655315982,0.6675119239641192,28.18378145533508,12.085265141076302,2.6909587588484163,1.4472830264977374
0.7029283304981325,0.5929565074139512,0.8692040656289943,1.0620757806684984,1.0768477615193313,5.528029780141773,5.876720224775909,3.4141087851371976,2.7404924617923205
0.4228265116816622,0.3709885627695373,0.548150917993254,0.6411141032665628,0.7224100218360232,7.2136160997796805,12.68833358273378,4.055039049443649,1.6504137993413792
0.7021831629000916,0.5931335461557022,0.86286384040168,1.0098418685935329,1.060881775615517,12.727178119765938,6.727094510337908,6.263821707043127,1.531102882582688
0.36089123186959865,0.35931838020637397,0.5058861156598121,0.6010610567739875,0.6780864325549877,6.758709597464553,0.6052816124307147,4.367635784663886,1.5667881112502047
0.4660725234166617,0.4003902751800814,0.590927753670295,0.7298035004984832,0.7844255563468685,28.598830370750484,32.146185509618256,15.21910304478351,1.4271799299337982
0.7003298314066321,0.5670881803239284,0.8355693930813386,1.002008824206644,1.058111304773794,14.282440615279297,13.501512511178465,3.1929750709440192,2.1236630658521998
0.4909285572427592,0.42407919006209166,0.6302453168357637,0.7442683203171192,0.8147415719692231,8.677625191974492,6.4515360212243555,3.7961395800994,1.4389727683965643
0.46167579478379595,0.3964611723840362,0.5952688376267428,0.8302543837973999,0.8333837741604104,10.202142082440233,18.952915394710047,6.853944373840881,1.4985263862951377
0.7081787247741442,0.5806371971750807,0.8641547949049168,1.0592921143320866,1.103363199797231,1.065289571959115,5.877084289742279,15.426690661655828,2.7167916746799903
0.692422552183609,0.5459669555599438,0.8258742929223958,1.014802132746875,1.0573967536338944,15.590176081533798,10.167255158420577,4.210699775840148,1.7738004976062238
0.4520023100450997,0.42426171722115885,0.604726292552806,0.7387510761358479,0.9646517916134302,5.634150233350203,10.303039268187165,2.7388109347511946,2.72973826332905
0.4308076730180852,0.374878381422118,0.5604927864383917,0.6420602887079151,0.7103048377077632,0.7089173287379645,0.6993598448603967,12.654228361404048,1.5599991815036174
0.6434095826539666,0.54535080131224,0.7991416057261694,0.934457028324443,1.0629597445415495,5.936722311552224,4.866705539529438,4.824602670730897,2.482932373077415
0.5721011173982303,0.4759392736946935,0.7083893797772295,0.8812515165480823,0.9489197191434479,21.5561104829676,8.443528597720407,5.900782657025948,1.355511927432519
0.7750247310857429,0.6480059632670554,0.9347921194947532,1.1164702017305275,1.1392076522944314,1.1638894340234531,8.80705809029091,4.317057760289079,1.9582278244590139
0.48965624759676857,0.4038638935799275,0.6077987377169568,0.8421271733175575,0.8184800197434979,28.113039551337693,33.798933829201346,6.033142458195466,1.5137033151452148
0.4756498575115931,0.41632150143144775,0.6189011892591468,0.7953112823850508,0.8111110014297649,18.779348798305943,10.945536066993286,4.09966404384412,1.8254298869813832
0.5449734099054964,0.4706153292058296,0.6884182427429376,0.8189053426943794,0.8878687706637085,7.53024161254738,9.91512813705687,10.31026982389974,2.9684433311174088
0.4202280882260253,0.3358751508046182,0.5219969659634265,0.609998168933625,0.6719678133723992,0.701969360872757,6.442635568172811,2.7615106973741255,1.5079047340269158
0.4257635472841784,0.37377842924682264,0.5465071240033038,0.6352392107521567,0.7090201316234531,8.923033406364794,7.801628513289454,1.9375142106567855,2.0780010499190733
0.6040061981085612,0.5110343389523518,0.7605385553882335,0.866965580292956,0.9901961755405813,3.968816493110155,5.013666543238063,8.50067746305463,2.0049018603498427
0.6211535019434211,0.49218087210284334,0.7475914223960923,0.9088459711690614,0.975519547587523,1.3890120422244174,4.3963499722775135,3.566831028521775,2.6013397504145486
0.5520903073633507,0.44113141363612096,0.6620004711726736,0.7862077431767935,6.020059863608162,0.8272351141920142,45.62409469201709,3.265940992863656,1.4082459133122884
0.5339073380353632,0.4367054137633663,0.6531415068723943,0.8063949754570867,0.8504276608287041,1.9819265755639404,17.426450635848678,3.587183399063267,2.5110127658484123
0.5274584419049386,0.4423223775063596,0.6702587595571889,0.9513230073697735,0.9447082955271773,5.920436216749486,5.25940973581063,5.688113518061895,1.7548650184653665
0.5817242291007828,0.5221260114438929,0.7543812484625246,0.9347526155873626,1.9296729769500103,0.8988766834654186,4.980301125931178,3.89429284114059,2.258255813978291
0.6072243719401106,0.505759251169599,0.7563723258208714,0.8904761479878169,0.9630701602811979,0.9062432756057944,9.800702997971813,5.032169129722143,1.9807775602744149
